PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,target
0.8525541,-1.4098465,-0.44611323,-3.3879485,-1.5507356,3.9420085,3.96028,2.354675,-0.8658506,0.69255465,-1.9202368,7.8397837,2.0707352,11.11263
0.87016964,-1.582755,-0.5567578,-3.4819183,-2.005283,4.567228,4.790568,3.5119374,-1.5735239,1.6108457,-2.6000726,9.096851,1.5923994,11.984937
0.8423687,-1.5271193,-0.59310055,-3.4012923,-2.0184877,4.7095757,5.0441046,3.3831239,-1.6376386,1.3744818,-2.4383965,9.494249,1.4803832,12.745886
0.83490324,-1.6573694,-0.6872834,-3.4561615,-2.3566065,5.2578797,5.618681,4.1276574,-2.2374854,2.186281,-3.156172,10.460777,0.76726305,13.414036
0.8062376,-1.6312578,-0.7411587,-3.40273,-2.3558626,5.3584533,5.808818,4.0256996,-2.2581172,2.0116107,-3.0385232,10.790389,0.68186975,13.973148
0.79884005,-1.7253844,-0.82191813,-3.456738,-2.5949938,5.720502,6.2513,4.591049,-2.6471243,2.5312681,-3.4707713,11.500064,0.3314873,14.451061
0.76874065,-1.7078964,-0.86203074,-3.4643328,-2.5837483,5.813026,6.390585,4.465439,-2.6240306,2.457003,-3.421761,11.741197,0.30324978,14.873295
0.76902115,-1.7753774,-0.89573884,-3.6049747,-2.7635713,6.0356636,6.809747,5.0017643,-2.8044033,2.8221984,-3.5647461,12.23378,0.4964534,15.25145
0.7380272,-1.7739457,-0.93239856,-3.6681776,-2.7393866,6.115669,6.900782,4.8564734,-2.7354584,2.8397565,-3.5754454,12.401946,0.5186182,15.566964
0.7273946,-1.8443573,-0.9770987,-3.7970424,-2.8534482,6.296662,7.1896744,5.2003922,-2.838148,3.173389,-3.7426152,12.784636,0.6084975,15.852321
0.69655216,-1.8558788,-1.0276761,-3.8518674,-2.8275986,6.343654,7.2472215,5.094002,-2.7588515,3.1885164,-3.767806,12.917592,0.6305749,16.061117
0.69415534,-1.8981555,-1.0407988,-3.966828,-2.8962505,6.3817663,7.527388,5.465296,-2.7398362,3.2734067,-3.6065848,13.153345,1.1153636,16.246714
0.6633369,-1.8978894,-1.0671206,-4.00725,-2.8756568,6.424737,7.5768824,5.382559,-2.6904025,3.2894373,-3.6210759,13.244351,1.1269302,16.374313
0.65252006,-1.9079919,-1.062746,-4.0693707,-2.9184816,6.445112,7.8005614,5.6441617,-2.677236,3.2825072,-3.4376385,13.40464,1.5002044,16.481031
0.621959,-1.8960807,-1.0743273,-4.0602384,-2.9076447,6.472534,7.8503075,5.6165137,-2.6769724,3.249199,-3.4141502,13.473914,1.472918,16.53439
0.5964998,-1.8881738,-1.0754462,-4.0593767,-2.92834,6.511603,7.9600096,5.7098064,-2.7151618,3.2453895,-3.3739226,13.574813,1.5089523,16.58079
0.5649133,-1.8700244,-1.071017,-4.0236564,-2.9183042,6.542235,8.022752,5.700296,-2.7503242,3.1943195,-3.3100462,13.644408,1.4530933,16.59239
0.52901316,-1.8543606,-1.0843419,-3.9683173,-2.9118586,6.5892887,8.051222,5.651498,-2.8147917,3.1673038,-3.340185,13.721648,1.2469829,16.59239
0.4978763,-1.8339787,-1.0802666,-3.9129171,-2.9060464,6.6049733,8.103086,5.671414,-2.8575583,3.0922847,-3.2744682,13.77653,1.181464,16.58079
0.45458865,-1.8249753,-1.1086941,-3.8465562,-2.88391,6.665823,8.06312,5.5305157,-2.9283662,3.1117492,-3.412886,13.833653,0.79987675,16.55759
0.42307472,-1.806478,-1.1010835,-3.8023255,-2.875221,6.6939445,8.113476,5.533248,-2.9695563,3.0603333,-3.3528044,13.882478,0.7476269,16.51351
0.38149858,-1.8159052,-1.1263067,-3.736412,-2.8329325,6.7412486,8.054886,5.408916,-3.0085745,3.0854838,-3.42941,13.907804,0.46032077,16.46943
0.3496368,-1.8363228,-1.1382569,-3.6937926,-2.8000956,6.7705774,8.065503,5.410161,-3.0197058,3.0868416,-3.3688393,13.947342,0.43154597,16.404472
0.30406147,-1.9343071,-1.1433574,-3.6286988,-2.6462696,6.797314,7.967554,5.2441554,-2.9675694,3.1943288,-3.2116134,13.951537,0.2514783,16.320953
0.26380038,-2.0967934,-1.133068,-3.5813062,-2.4768424,6.838283,7.921402,5.227421,-2.913992,3.4244225,-2.947817,14.008046,0.17732398,16.228155
0.20621252,-2.5073233,-1.1147126,-3.4908807,-2.0174057,6.80021,7.786361,5.119067,-2.6465697,3.8405273,-2.1362152,14.119677,0.07476339,16.137676
0.16467285,-2.7565336,-1.1591686,-3.4515603,-1.7907708,6.7977786,7.691852,5.12417,-2.508481,4.1425424,-1.8249485,14.221247,-0.016773026,16.017038
0.10108405,-3.3357303,-1.1798726,-3.3837829,-1.1892718,6.693808,7.486877,5.0326676,-2.1036463,4.761182,-0.8203317,14.403744,-0.17105535,15.90568
0.0687474,-3.5562606,-1.33648,-3.401596,-1.0328975,6.6131134,7.352846,5.0802684,-1.8819377,4.9759007,-0.7165937,14.530054,-0.20365366,15.7827215
0.029581368,-3.9009204,-1.5122713,-3.406858,-0.6984214,6.4078097,7.130585,5.046571,-1.4490857,5.1826096,-0.24792126,14.640232,-0.1379622,15.657443
0.016426742,-3.9381068,-1.787923,-3.476852,-0.7598984,6.2537293,6.9877925,5.1590686,-1.2277734,5.0906134,-0.5863833,14.718829,-0.033598665,15.548405
0.0131585,-3.7160814,-2.076857,-3.5543392,-0.99402595,6.050632,6.8354683,5.137713,-1.0363742,4.5560474,-1.1928449,14.607038,0.250848,15.416166
0.0031121373,-3.6712573,-2.3246827,-3.6140566,-1.1209968,5.9104805,6.7266483,5.2561297,-0.88472456,4.366736,-1.6028033,14.640561,0.37103504,15.290889
0.0037196875,-3.1963015,-2.5305777,-3.6563826,-1.5462832,5.7981935,6.6544213,5.156719,-0.91335726,3.564136,-2.5036347,14.405813,0.6248013,15.167931
-0.021791756,-3.1031587,-2.544403,-3.6359696,-1.6227213,5.793256,6.683305,5.1976023,-0.983932,3.4325562,-2.615333,14.366755,0.6292123,15.017133
-0.050190747,-2.8484251,-2.5739756,-3.5627515,-1.7707441,5.76991,6.626245,5.013733,-1.0791564,2.9964309,-2.9522648,14.198073,0.53184587,14.877934
-0.08595604,-2.8298736,-2.496922,-3.4816961,-1.7387121,5.7960067,6.6770988,5.0394735,-1.1690929,2.9621239,-2.8103175,14.173943,0.4404052,14.727137
-0.15540749,-2.8650606,-2.363068,-3.3593764,-1.5383658,5.8839626,6.584135,4.6569533,-1.2586931,3.0889337,-2.6106176,14.068841,-0.096783444,14.574019
-0.19387269,-2.851238,-2.2518497,-3.289161,-1.4885378,5.941309,6.660286,4.6465154,-1.3765626,3.1065288,-2.4140384,14.036432,-0.20019838,14.423222
-0.25273612,-2.978518,-2.176766,-3.1849315,-1.229114,5.9251504,6.526295,4.375651,-1.2980937,3.2184908,-2.0622406,13.966586,-0.4975714,14.274743
-0.26767382,-2.9473016,-2.1006389,-3.1949053,-1.2214969,5.973677,6.5659466,4.3237514,-1.3574888,3.2608824,-2.0278742,13.906883,-0.4995482,14.119306
-0.2906447,-2.8721294,-1.9333969,-3.1408432,-1.1328578,5.986819,6.559867,4.102049,-1.404629,3.1607835,-1.7317152,13.708165,-0.46716607,13.952269
-0.29950216,-2.8545725,-1.8811179,-3.0909986,-1.1315606,5.9782124,6.5587163,4.1467686,-1.4713826,3.1309133,-1.6833003,13.6160965,-0.5008373,13.78291
-0.31930575,-2.8228884,-1.7917093,-3.0294518,-1.032293,5.7473884,6.172933,4.046656,-1.381202,3.0697312,-1.7146759,12.966495,-0.5657874,13.15884
-0.329663,-2.7804906,-1.5468582,-3.007556,-1.0345823,5.5885854,5.876854,4.3293953,-1.5513904,3.338671,-1.78685,12.217515,-0.5426426,12.168215
-0.38405567,-2.5262065,-1.2552899,-2.76891,-0.65786916,5.0104713,5.0463624,3.4345074,-1.2420179,2.53975,-1.1609883,10.7115555,-0.37536842,11.040711
-0.38946182,-2.5742693,-1.1135713,-2.6805232,-0.6258228,4.745729,4.676945,3.8405983,-1.3369224,2.7400916,-1.1922791,10.000212,-0.40013236,9.943367
-0.46501383,-2.4025102,-0.99782515,-2.4198897,-0.1281231,4.111879,3.5764263,2.576284,-0.7868101,1.9315848,-0.82668567,8.548064,-0.64520496,8.913302
-0.47436833,-2.321527,-0.752576,-2.386917,-0.1628527,3.9965162,3.3591797,2.8229015,-1.0245122,2.133291,-0.8785534,7.8653708,-0.64164186,7.996916
-0.52427816,-2.060132,-0.5011411,-2.1073368,0.1738649,3.5145829,2.6258159,1.8934426,-0.81114364,1.3016514,-0.2962537,6.599392,-0.6152363,7.1454887
-0.52539825,-2.11979,-0.4313382,-1.9922309,0.20569754,3.2776778,2.3267968,2.257217,-0.85210794,1.3850886,-0.29749334,6.105281,-0.6625315,6.321901
-0.5975004,-2.0155697,-0.37826884,-1.794484,0.5744781,2.9054909,1.4815024,1.2182672,-0.48634577,0.9507289,-0.2825974,5.1026554,-1.2675344,5.609671
-0.60548985,-1.9331896,-0.16716075,-1.7599217,0.5406949,2.8626242,1.379131,1.3710697,-0.7283883,1.092466,-0.2633928,4.6262035,-1.2941443,4.9879203
-0.6317217,-1.7540412,-0.061609447,-1.5303609,0.7394075,2.5104036,0.8719268,0.77831644,-0.57661384,0.42212218,0.08030446,3.8491514,-1.2879102,4.4427285
-0.62966293,-1.8372188,-0.10799861,-1.483303,0.7689422,2.3109848,0.6383046,1.0143919,-0.49081063,0.4580772,-0.00097469985,3.5925052,-1.2778394,3.9694552
-0.65379846,-1.7154267,-0.017502606,-1.4869097,0.9404803,2.047449,0.27335924,0.5268528,-0.19783218,0.11424902,0.20752306,2.9309618,-1.0402839,3.5541813
-0.66217065,-1.613934,0.21230292,-1.4797876,0.91417235,2.0951912,0.26279947,0.5562353,-0.42882434,0.25210154,0.26325035,2.5781968,-1.0562168,3.182987
-0.6869109,-1.5839465,0.23608029,-1.30968,1.0865448,1.8928436,-0.09043988,0.16378978,-0.32474828,-0.05831906,0.42588297,2.1522071,-1.2940893,2.8489115
-0.6852618,-1.6960256,0.15101683,-1.3148336,1.1440749,1.7310787,-0.29923916,0.308372,-0.13999522,0.02123667,0.33311668,2.031819,-1.253115,2.5589159
-0.7174126,-1.664507,0.25810272,-1.3498644,1.3042989,1.680015,-0.5493525,-0.13489014,-0.015426833,0.09042187,0.3794142,1.6445017,-1.387944,2.3153193
-0.7234314,-1.5892485,0.41018867,-1.3218944,1.2741511,1.7216293,-0.5104478,-0.11134249,-0.24150464,0.14689283,0.46717903,1.4275184,-1.4361646,2.078683
-0.7152792,-1.5865479,0.37785918,-1.1838489,1.3627357,1.4747715,-0.702876,-0.14144313,-0.09566977,-0.24968782,0.7736582,1.2406409,-1.1877449,1.8884459
-0.71188474,-1.667815,0.27914828,-1.2028909,1.3938718,1.348633,-0.860309,-0.046954382,0.0823358,-0.21875711,0.64972734,1.1904777,-1.1311078,1.7098082
-0.74073374,-1.5398654,0.40531373,-1.2679516,1.4129581,1.4385997,-0.9854053,-0.4727674,-0.00074471347,-0.09979222,0.42362258,0.8582514,-1.4120584,1.5659703
-0.74604183,-1.4580345,0.5801978,-1.1837497,1.3940966,1.5128827,-0.89849865,-0.45084125,-0.24938121,-0.10602499,0.60758424,0.719761,-1.5122768,1.4221325
-0.73728305,-1.50846,0.5179012,-1.0481393,1.4730713,1.2951369,-0.99816704,-0.32526958,-0.0750651,-0.44211847,0.91332215,0.6549059,-1.3227688,1.2991745
-0.7363796,-1.5630283,0.45249793,-1.0638918,1.4946177,1.20664,-1.1085726,-0.26064166,0.04736223,-0.41312444,0.82283694,0.6205945,-1.282762,1.185496
-0.7576268,-1.461299,0.5875239,-1.0816625,1.5077693,1.3043752,-1.1500732,-0.5567878,-0.11035244,-0.31051373,0.76547205,0.41084492,-1.5093957,1.0834175
-0.75492656,-1.394398,0.64516795,-0.9915194,1.4581072,1.315601,-1.0993065,-0.48472047,-0.27238408,-0.4282766,0.83823985,0.35248005,-1.5814662,0.98365897
-0.73944145,-1.4390298,0.48198742,-0.9121194,1.4324062,1.1306642,-1.2137029,-0.27581412,-0.11627683,-0.67721725,0.7631894,0.3945524,-1.4716141,0.9071003
-0.740116,-1.4568261,0.44745603,-1.0246422,1.4367456,1.1086801,-1.2888196,-0.32742822,0.0018727258,-0.55105513,0.5998987,0.33963868,-1.3623903,0.84446114
-0.74196386,-1.3154068,0.63244665,-1.0864348,1.3402607,1.272108,-1.1786144,-0.40034696,-0.2875456,-0.39198482,0.5223897,0.19318369,-1.3698648,0.78182197
-0.7411125,-1.3217609,0.6668493,-0.976185,1.3531971,1.2609432,-1.1525646,-0.3203393,-0.37558472,-0.4804983,0.67483044,0.18671173,-1.4684217,0.7145432
-0.73427004,-1.4974068,0.51404154,-0.9742578,1.4258137,1.1125404,-1.2348771,-0.07279724,-0.09190758,-0.45485568,0.69711185,0.29615307,-1.3822887,0.66582346
-0.73837626,-1.5053445,0.5199332,-1.1013678,1.4352384,1.1290685,-1.2705334,-0.16450861,-0.03140526,-0.27688146,0.58414805,0.23081948,-1.2882665,0.63334405
-0.7435136,-1.4337194,0.6720501,-1.121405,1.3992014,1.2726139,-1.1880031,-0.2668821,-0.32001367,-0.094915956,0.6174453,0.15531334,-1.3810511,0.58230484
-0.7365748,-1.4443344,0.62218016,-0.99434817,1.3881068,1.2070216,-1.20514,-0.13456875,-0.31893995,-0.28894866,0.6689611,0.21218254,-1.4530529,0.5567854
-0.7283418,-1.5421813,0.45255882,-1.0266529,1.398721,1.0681825,-1.28817,0.03391455,-0.052703,-0.344683,0.54014283,0.2836965,-1.328841,0.52430564
-0.7351675,-1.4740714,0.56109977,-1.1610731,1.3773568,1.1688188,-1.2432386,-0.12223348,-0.124791235,-0.152438,0.46664146,0.15348789,-1.2414984,0.51038617
-0.7285114,-1.3598604,0.74985135,-1.111301,1.3245101,1.2667212,-1.1026462,-0.11949369,-0.42830902,-0.17894745,0.705024,0.07661182,-1.1441436,0.4802263
-0.7220298,-1.4220289,0.670761,-0.9651248,1.3510888,1.168674,-1.1532006,0.04328786,-0.36852106,-0.35983527,0.7963836,0.17327143,-1.2371106,0.46166685
-0.7287717,-1.5460335,0.5679265,-0.98183995,1.4202697,1.086783,-1.2067742,0.1649906,-0.12204608,-0.3044237,0.75845045,0.23174725,-1.2857438,0.43150702
-0.7354331,-1.4732559,0.6698624,-1.0752964,1.3864529,1.1832285,-1.1302762,0.043277264,-0.26142642,-0.16268392,0.74230486,0.12273759,-1.248698,0.40598762
-0.7352945,-1.4026952,0.7264276,-0.97963244,1.3260736,1.2816665,-1.1512902,-0.051058166,-0.5669319,-0.13015677,0.63774216,0.1356872,-1.5465791,0.37814775
-0.72751945,-1.4832928,0.5854378,-0.8656136,1.3483663,1.1438037,-1.2508457,0.120634675,-0.41691518,-0.3128907,0.6283807,0.25400168,-1.5923383,0.36422828
-0.7061744,-1.4794179,0.56353724,-1.0062068,1.3208175,1.006621,-1.128555,0.37274814,-0.1557035,-0.46533602,0.8383026,0.20505534,-0.8704172,0.35262835
-0.71354145,-1.3779619,0.7355462,-1.0861341,1.2863655,1.1452168,-1.0169343,0.22767767,-0.36518013,-0.31358415,0.87911963,0.04086278,-0.8489509,0.33870846
-0.7299644,-1.376824,0.7454194,-0.94817907,1.2860787,1.2852861,-1.1329304,0.019704632,-0.6339439,-0.16126646,0.6061365,0.10519323,-1.5540385,0.31318903
-0.72434515,-1.5043684,0.59902084,-0.89411,1.3551822,1.1451236,-1.2821851,0.14859492,-0.3801316,-0.21967724,0.57362777,0.22313002,-1.5568316,0.30390912
-0.7206127,-1.5730267,0.6216961,-1.0489266,1.4180901,1.0714582,-1.152876,0.30163303,-0.1286678,-0.16364042,0.8685994,0.16468832,-1.0597675,0.30622908
-0.7264766,-1.491127,0.74437964,-1.1193466,1.3799796,1.186813,-1.0391722,0.1772925,-0.32994917,-0.04623156,0.90970117,0.04388892,-1.0516515,0.28766918
-0.7243962,-1.4864378,0.6877882,-0.973502,1.3539159,1.202691,-1.1691679,0.116868734,-0.4791981,-0.096676216,0.7250229,0.15411176,-1.4089801,0.28998917
-0.71804833,-1.5787313,0.5309124,-0.96025926,1.3859968,1.0724449,-1.3070163,0.21325377,-0.23467726,-0.1639239,0.60068136,0.25522053,-1.3658532,0.28070924
-0.7199156,-1.5147227,0.5987438,-1.1059847,1.3515532,1.1149911,-1.2104902,0.15909857,-0.21501012,-0.092314534,0.58621734,0.12556027,-1.1274133,0.28998917
-0.72586584,-1.4383447,0.75860614,-1.1043335,1.3346095,1.2397968,-1.0759752,0.07122271,-0.455246,-0.018960774,0.74578756,0.025801593,-1.1858567,0.27606925
-0.72371995,-1.4918684,0.71950704,-0.9411804,1.3708205,1.2043865,-1.158465,0.14211738,-0.47964615,-0.10330113,0.79229337,0.14667943,-1.4211471,0.27374923
-0.720983,-1.5846351,0.5977006,-0.91295004,1.4158938,1.0911887,-1.2759292,0.23593873,-0.2792067,-0.14476365,0.73428094,0.24226661,-1.4104979,0.26214978
-0.7224492,-1.5688154,0.66962147,-1.0381848,1.4149811,1.1207023,-1.1445556,0.23402217,-0.29584765,-0.042232677,0.8899765,0.14117791,-1.1610079,0.25054985
-0.71982384,-1.4806805,0.74749464,-0.99316996,1.3547626,1.1815307,-1.049201,0.23432738,-0.48902714,-0.115916,0.9563966,0.08459774,-1.2119914,0.23662995
-0.71412724,-1.4880222,0.60798657,-0.8759998,1.3112335,1.1090701,-1.1909401,0.30580088,-0.44055724,-0.27730662,0.6978257,0.20376885,-1.4325634,0.23198996
-0.7117704,-1.5326115,0.50574684,-0.9394216,1.3172953,1.0420531,-1.2793281,0.3082828,-0.27223024,-0.2533614,0.5348134,0.23746614,-1.3472584,0.22966994
-0.70529395,-1.3898104,0.6669571,-1.0349979,1.2350807,1.124808,-1.1170614,0.25720432,-0.45643437,-0.25703752,0.64534044,0.057884984,-1.0390614,0.22270997
-0.7054989,-1.37315,0.7335047,-0.96431434,1.2405665,1.1639047,-1.0509759,0.27418724,-0.58155096,-0.2905513,0.80374986,0.047343306,-1.1248537,0.20647053
-0.7098117,-1.5127255,0.6149384,-0.8991087,1.330776,1.0772521,-1.1864913,0.37431523,-0.3460803,-0.26345998,0.7503026,0.17922623,-1.3065671,0.20415051
-0.712988,-1.5519841,0.58604103,-0.9923186,1.358712,1.067979,-1.2318135,0.30952615,-0.24395102,-0.13443145,0.66389465,0.17005633,-1.2327365,0.2134305
-0.721948,-1.5241196,0.6600323,-1.058436,1.3522093,1.1774496,-1.1811397,0.13352568,-0.43232128,0.054182127,0.648405,0.09040581,-1.3405867,0.20415051
-0.7163882,-1.500747,0.65070164,-0.9701564,1.3274195,1.1607223,-1.165299,0.20910782,-0.46897477,-0.08759694,0.6897285,0.13151543,-1.3944862,0.21111052
-0.7083492,-1.5591016,0.5442469,-0.9498654,1.3465123,1.0423023,-1.2476028,0.34678376,-0.24543825,-0.19715591,0.6480588,0.21377525,-1.2730991,0.2087905
-0.7122395,-1.5382719,0.5685269,-1.0591346,1.3345933,1.0846218,-1.2312307,0.23822358,-0.2547777,-0.07192424,0.55974466,0.14379656,-1.1942474,0.22039044
-0.7237761,-1.4900105,0.67625064,-1.049738,1.3284502,1.2412362,-1.2280654,-0.0003029555,-0.5408561,0.12512438,0.48978397,0.081471056,-1.5109824,0.21111052
-0.72098887,-1.4984848,0.69580996,-0.91131026,1.3493707,1.2194214,-1.226159,0.10478033,-0.556055,-0.008577628,0.63030696,0.14931436,-1.6125247,0.2134305
-0.7180828,-1.6348652,0.6267067,-0.90159804,1.4524086,1.0597433,-1.1958702,0.37000927,-0.23312676,-0.10677086,0.93852264,0.21711604,-1.3434278,0.20415051
-0.72126913,-1.6224864,0.63413364,-1.0043219,1.4355819,1.0956802,-1.1670328,0.277327,-0.277199,0.016180515,0.8784074,0.15217699,-1.2883126,0.19487059
-0.7197,-1.5574427,0.6968385,-0.9420796,1.3862996,1.1956354,-1.180588,0.1499756,-0.5664798,0.072140954,0.80698276,0.15077564,-1.5074768,0.18559062
-0.7124725,-1.5689679,0.6168687,-0.8511425,1.3719285,1.1123666,-1.2443105,0.28000373,-0.47635564,-0.09677434,0.7646873,0.23651628,-1.5332625,0.18327066
-0.6917412,-1.5301181,0.55091655,-0.9393353,1.3068619,0.957371,-1.14964,0.54344296,-0.2142724,-0.37011462,0.85683924,0.20262083,-0.9310011,0.1809507
-0.6981277,-1.4719796,0.66840774,-1.0100293,1.2887945,1.0587873,-1.0549433,0.4186769,-0.38293836,-0.24274707,0.90122855,0.06853427,-0.9145812,0.1763107
-0.70750743,-1.4548001,0.6874593,-0.926591,1.2740924,1.1799302,-1.1403334,0.22829059,-0.63124573,-0.102341406,0.6850211,0.10184227,-1.4101944,0.16239123
-0.7030915,-1.5169696,0.6141198,-0.86399215,1.3166864,1.0927205,-1.2515435,0.33396956,-0.44124466,-0.1707292,0.6595112,0.20067252,-1.4171776,0.16239123
-0.7032088,-1.5906179,0.6294962,-0.97204924,1.389826,1.0150151,-1.1294502,0.48342407,-0.19691624,-0.16107394,0.95926726,0.15454958,-1.02245,0.1739907
-0.70686245,-1.5620719,0.66987836,-1.0547168,1.3654208,1.0809132,-1.0475076,0.37761262,-0.33100203,-0.053850338,0.9691243,0.069305226,-1.0017684,0.1647112
-0.71361166,-1.558429,0.62037694,-0.9396558,1.3511775,1.1640377,-1.2501291,0.16098335,-0.5227588,0.05979739,0.6147113,0.17526431,-1.5633211,0.1763107
-0.7099641,-1.5973372,0.54821855,-0.9050814,1.3712924,1.0883832,-1.3443526,0.23680666,-0.35471246,-0.008290604,0.54005396,0.25448155,-1.543137,0.1739907
-0.7028649,-1.5497863,0.5851672,-1.0228862,1.3364792,1.0496813,-1.1958636,0.32356626,-0.27147996,-0.096756816,0.69241285,0.14151213,-1.1054947,0.18559062
-0.70662516,-1.5127337,0.6871553,-1.0435773,1.3310106,1.1397023,-1.0934714,0.24044335,-0.44901994,-0.013665776,0.8125631,0.054750845,-1.140279,0.1763107
-0.7171994,-1.5315678,0.7032246,-0.88931096,1.3677285,1.2130358,-1.2192811,0.13438857,-0.5680871,0.05519756,0.6861836,0.15267205,-1.6474226,0.1809507
-0.71502566,-1.608751,0.6022523,-0.8463443,1.407367,1.1129701,-1.3219122,0.23258516,-0.39644,0.0043385513,0.6516442,0.25200853,-1.6535984,0.1739907
-0.7033442,-1.6231248,0.6263101,-0.97653055,1.4103851,1.0318304,-1.1376709,0.40662336,-0.28539678,-0.055650495,0.99901986,0.16161023,-1.0868657,0.1647112
-0.7005956,-1.5442382,0.6900552,-0.9558518,1.3529444,1.0903596,-1.0479071,0.38650244,-0.45661613,-0.11129649,1.0380182,0.099196866,-1.1150763,0.15543129
-0.695038,-1.4800377,0.6115153,-0.87081504,1.2717278,1.067206,-1.1626301,0.40402257,-0.46680206,-0.25768095,0.73574275,0.16769664,-1.2937689,0.15543129
-0.6917162,-1.5097566,0.51623034,-0.8983396,1.2680249,0.99529636,-1.2488707,0.44009858,-0.31471476,-0.28186846,0.58826804,0.21532965,-1.2313868,0.14847128
-0.68406075,-1.4121763,0.6097982,-0.97399306,1.1962588,1.0275289,-1.1023351,0.438918,-0.4543392,-0.33337182,0.6982839,0.06844497,-0.93997747,0.14383134
-0.6852983,-1.4147222,0.67130464,-0.9335799,1.217773,1.0710526,-1.0432142,0.42807657,-0.55410856,-0.31431776,0.85274494,0.054843463,-1.0094078,0.13223141
-0.6918072,-1.5227214,0.63589084,-0.8701422,1.3154004,1.0367726,-1.1609201,0.47851014,-0.38460258,-0.22683981,0.85854757,0.16403508,-1.1857742,0.13223141
-0.6957244,-1.579786,0.6036671,-0.9262589,1.3583345,1.0164373,-1.2023435,0.44081146,-0.2893134,-0.12452864,0.82840943,0.18065585,-1.1479954,0.14383134
-0.7030406,-1.619268,0.6182021,-0.99312717,1.3892787,1.0705903,-1.1747789,0.30734548,-0.3934888,0.05853928,0.8646076,0.13237953,-1.2181624,0.13455138
-0.6981807,-1.5882388,0.62247384,-0.9474635,1.3631303,1.0729314,-1.1599203,0.34489182,-0.4242802,-0.023726514,0.87605995,0.15069498,-1.2431402,0.14847128
-0.6955775,-1.5782499,0.56432056,-0.9190881,1.344363,1.025684,-1.2350339,0.39774016,-0.29662794,-0.116160154,0.72050345,0.20405956,-1.2582457,0.14383134
-0.69790024,-1.567691,0.5657873,-0.9923279,1.3323617,1.0433811,-1.2258353,0.3279725,-0.29903397,-0.04939387,0.64553624,0.15408525,-1.1991981,0.16007122
-0.7033025,-1.5243766,0.631817,-0.9977265,1.3115008,1.1507566,-1.207843,0.15292555,-0.522912,0.06715864,0.5885752,0.09139076,-1.386468,0.1507913
-0.70230925,-1.5081421,0.69023865,-0.8933461,1.3262401,1.1635722,-1.1919756,0.21482992,-0.5588371,-0.01265393,0.7142156,0.128617,-1.4669368,0.15543129
-0.70237285,-1.6011994,0.64754945,-0.8705237,1.401315,1.0529512,-1.167981,0.4250868,-0.31185943,-0.091972485,0.9312664,0.19064127,-1.3133795,0.14847128
-0.70253193,-1.6129403,0.600047,-0.9479525,1.3835523,1.0445627,-1.164171,0.37933734,-0.31883726,-0.029284803,0.85381216,0.15500693,-1.26511,0.14151132
-0.6947777,-1.5397828,0.63824695,-0.9265375,1.3180819,1.0997928,-1.1555893,0.30113882,-0.53374976,-0.0399104,0.80259544,0.12908527,-1.2987388,0.13455138
