latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,target,split
0.0,0.0,0.073787466,0.0,0.0,0.1946143,0.0,0.0,1.3097322,0.06188286,0.7351761,0.0,0.0,0.0,0.0,0.0,1.303343,0.0,0.0,0.0,0.0,0.0,0.8387868,0.009821415,0.0,-0.2876822,train
0.0,0.0,0.08752297,0.0,0.0,0.15451664,0.0,0.0,1.3280075,0.09980736,0.727387,0.0,0.0,0.0,0.0,0.0,1.3101655,0.0,0.0,0.0,0.0,0.0,0.85000324,0.0080681145,0.0,-0.31320202,train
0.0,0.0,0.08880472,0.0,0.0,0.13761783,0.0,0.0,1.3194869,0.0881638,0.72582096,0.0,0.0,0.0,0.0,0.0,1.3083498,0.0,0.0,0.0,0.0,0.0,0.8634771,0.008375615,0.0,-0.31320202,train
0.0,0.0,0.089796185,0.0,0.0,0.13866,0.0,0.0,1.3362572,0.11697488,0.7202835,0.0,0.0,0.0,0.0,0.0,1.3192255,0.0,0.0,0.0,0.0,0.0,0.8653881,0.003680259,0.0,-0.31088206,train
0.0,0.0,0.097916335,0.0,0.0,0.1529204,0.0,0.0,1.3365602,0.09268438,0.72723234,0.0,0.0,0.0,0.0,0.0,1.3217522,0.0,0.0,0.0,0.0,0.0,0.86859745,0.00057676435,0.0,-0.30392206,train
0.0,0.0,0.0896105,0.0,0.0,0.21961492,0.0,0.0,1.3365438,0.105787314,0.7190268,0.0,0.0,0.0,0.0,0.0,1.3354263,0.0,0.0,0.0,0.0,0.0,0.84859085,0.0,0.0,-0.3085621,train
0.0,0.0,0.07991119,0.0,0.0,0.22698396,0.0,0.0,1.3303461,0.10742759,0.7082955,0.0,0.0,0.0,0.0,0.0,1.318032,0.0,0.0,0.0,0.0,0.0,0.8176123,0.0,0.0,-0.3085621,train
0.0,0.0,0.07086401,0.0,0.0,0.19240873,0.0,0.0,1.310329,0.06558419,0.72061217,0.0,0.0,0.0,0.0,0.0,1.2985985,0.0,0.0,0.0,0.0,0.0,0.82588816,0.01029408,0.0,-0.29000217,train
0.0,0.0,0.06895012,0.0,0.0,0.20254424,0.0,0.0,1.3122835,0.06373016,0.71199834,0.0,0.0,0.0,0.0,0.0,1.297347,0.0,0.0,0.0,0.0,0.0,0.8111413,0.010047883,0.0,-0.2946422,train
0.0,0.0,0.075459376,0.0,0.0,0.20631763,0.0,0.0,1.2948844,0.002065368,0.7278349,0.0,0.0,0.0,0.0,0.0,1.2855496,0.0,0.0,0.0,0.0,0.0,0.8200692,0.017628908,0.0,-0.2807222,train
0.0,0.0,0.07447462,0.0,0.0,0.1735929,0.0,0.0,1.3000891,0.03974694,0.7355441,0.0,0.0,0.0,0.0,0.0,1.298348,0.0,0.0,0.0,0.0,0.0,0.84540004,0.015447706,0.0,-0.2946422,train
0.0,0.0,0.07839671,0.0,0.0,0.15490246,0.0,0.0,1.3194366,0.0976078,0.7170423,0.0,0.0,0.0,0.0,0.0,1.3052795,0.0,0.0,0.0,0.0,0.0,0.8409408,0.008273244,0.0,-0.31088206,train
0.0,0.0,0.08347072,0.0,0.0,0.1526349,0.0,0.0,1.3133671,0.07872415,0.7238797,0.0,0.0,0.0,0.0,0.0,1.3061047,0.0,0.0,0.0,0.0,0.0,0.8563608,0.008009702,0.0,-0.31784207,train
0.0,0.0,0.08071624,0.0,0.0,0.13931493,0.0,0.0,1.321321,0.10523691,0.7223174,0.0,0.0,0.0,0.0,0.0,1.3113315,0.0,0.0,0.0,0.0,0.0,0.8622929,0.0095412135,0.0,-0.3085621,train
0.0,0.0,0.08494152,0.0,0.0,0.15832223,0.0,0.0,1.3220901,0.08269768,0.7184627,0.0,0.0,0.0,0.0,0.0,1.3079127,0.0,0.0,0.0,0.0,0.0,0.8486003,0.0081425905,0.0,-0.32248202,train
0.0,0.0,0.07264531,0.0,0.0,0.20010021,0.0,0.0,1.3193467,0.08144363,0.7196925,0.0,0.0,0.0,0.0,0.0,1.3145609,0.0,0.0,0.0,0.0,0.0,0.840317,0.0,0.0,-0.32248202,train
0.0,0.0,0.059572637,0.0,0.0,0.20558439,0.0,0.0,1.3244433,0.113794126,0.7100085,0.0,0.0,0.0,0.0,0.0,1.3083191,0.0,0.0,0.0,0.0,0.0,0.8122809,0.0032266974,0.0,-0.3085621,train
0.0,0.0,0.045097858,0.0,0.0,0.2019666,0.0,0.0,1.2955644,0.057682805,0.71445715,0.0,0.0,0.0,0.0,0.0,1.2703974,0.0,0.0,0.0,0.0,0.0,0.7867229,0.02790898,0.0,-0.2946422,train
0.0,0.0,0.052164823,0.0,0.0,0.17987685,0.0,0.0,1.3098075,0.10266671,0.7132424,0.0,0.0,0.0,0.0,0.0,1.2901189,0.0,0.0,0.0,0.0,0.0,0.8086157,0.021742344,0.0,-0.29696217,train
0.0,0.0,0.052015215,0.0,0.0,0.17761843,0.0,0.0,1.3015819,0.045782022,0.7178852,0.0,0.0,0.0,0.0,0.0,1.2768911,0.0,0.0,0.0,0.0,0.0,0.7989362,0.032841623,0.0,-0.3016021,train
0.0,0.0,0.06765857,0.0,0.0,0.14123647,0.0,0.0,1.3069718,0.069494195,0.7443629,0.0,0.0,0.0,0.0,0.0,1.3007917,0.0,0.0,0.0,0.0,0.0,0.85817635,0.025837272,0.0,-0.29232213,train
0.0,0.0,0.077656075,0.0,0.0,0.1268823,0.0,0.0,1.3278527,0.13094422,0.7187222,0.0,0.0,0.0,0.0,0.0,1.3215239,0.0,0.0,0.0,0.0,0.0,0.859761,0.0,0.0,-0.29928213,train
0.0,0.0,0.08360742,0.0,0.0,0.1283463,0.0,0.0,1.324203,0.11345319,0.7284669,0.0,0.0,0.0,0.0,0.0,1.3239352,0.0,0.0,0.0,0.0,0.0,0.8749751,0.0,0.0,-0.30624214,train
0.0,0.0,0.08648208,0.0,0.0,0.099217065,0.0,0.0,1.334003,0.1490736,0.72276783,0.0,0.0,0.0,0.0,0.0,1.3333043,0.0,0.0,0.0,0.0,0.0,0.8896047,0.0,0.0,-0.31088206,train
0.0,0.0,0.0862388,0.0,0.0,0.12126805,0.0,0.0,1.3408551,0.14030889,0.7171261,0.0,0.0,0.0,0.0,0.0,1.3363751,0.0,0.0,0.0,0.0,0.0,0.87997854,0.0,0.0,-0.31784207,train
0.0,0.0,0.08800778,0.0,0.0,0.17000304,0.0,0.0,1.3387518,0.12698317,0.72059375,0.0,0.0,0.0,0.0,0.0,1.3443269,0.0,0.0,0.0,0.0,0.0,0.877522,0.0,0.0,-0.31088206,train
0.0,0.0,0.07415244,0.0,0.0,0.16986656,0.0,0.0,1.3459609,0.16973367,0.7079346,0.0,0.0,0.0,0.0,0.0,1.3387948,0.0,0.0,0.0,0.0,0.0,0.8436616,0.0,0.0,-0.29696217,train
0.0,0.0,0.06353131,0.0,0.0,0.18607393,0.0,0.0,1.3197753,0.12043481,0.7000745,0.0,0.0,0.0,0.0,0.0,1.3040453,0.0,0.0,0.0,0.0,0.0,0.8014078,0.0029903352,0.0,-0.29928213,train
0.0,0.0,0.0599142,0.0,0.0,0.1724069,0.0,0.0,1.3210535,0.1374431,0.6983968,0.0,0.0,0.0,0.0,0.0,1.3088281,0.0,0.0,0.0,0.0,0.0,0.80996394,0.0019285083,0.0,-0.2946422,train
0.0,0.0,0.039328277,0.0,0.0,0.17666078,0.0,0.0,1.3114471,0.09557689,0.703155,0.0,0.0,0.0,0.0,0.0,1.2869458,0.0,0.0,0.0,0.0,0.0,0.7913056,0.029482335,0.0,-0.29696217,train
0.0,0.0,0.0572398,0.0,0.0,0.16316846,0.0,0.0,1.3054445,0.07119887,0.7256605,0.0,0.0,0.0,0.0,0.0,1.293942,0.0,0.0,0.0,0.0,0.0,0.8218157,0.026287049,0.0,-0.28304225,train
0.0,0.0,0.048246443,0.0,0.0,0.16981032,0.0,0.0,1.3103571,0.10319846,0.7141844,0.0,0.0,0.0,0.0,0.0,1.306921,0.0,0.0,0.0,0.0,0.0,0.82113343,0.010707557,0.0,-0.29232213,train
0.0,0.0,0.048714846,0.0,0.0,0.17678389,0.0,0.0,1.3095412,0.09471352,0.71338826,0.0,0.0,0.0,0.0,0.0,1.3066144,0.0,0.0,0.0,0.0,0.0,0.82127345,0.010525256,0.0,-0.31552202,train
0.0,0.0,0.056726933,0.0,0.0,0.13547108,0.0,0.0,1.3145394,0.1202056,0.71873224,0.0,0.0,0.0,0.0,0.0,1.3114161,0.0,0.0,0.0,0.0,0.0,0.8498538,0.014833301,0.0,-0.31784207,train
0.0,0.0,0.05235073,0.0,0.0,0.14920127,0.0,0.0,1.3249962,0.13034472,0.70927763,0.0,0.0,0.0,0.0,0.0,1.3174522,0.0,0.0,0.0,0.0,0.0,0.8390061,0.01203239,0.0,-0.3085621,train
0.0,0.0,0.06681931,0.0,0.0,0.17103079,0.0,0.0,1.3297284,0.12296506,0.71292746,0.0,0.0,0.0,0.0,0.0,1.3269076,0.0,0.0,0.0,0.0,0.0,0.846874,0.0,0.0,-0.31088206,train
0.0,0.0,0.055980682,0.0,0.0,0.16542022,0.0,0.0,1.3421497,0.17486492,0.7132168,0.0,0.0,0.0,0.0,0.0,1.3334146,0.0,0.0,0.0,0.0,0.0,0.8351029,0.0,0.0,-0.31320202,train
0.0,0.0,0.04513344,0.0,0.0,0.19541563,0.0,0.0,1.3309381,0.16637567,0.6962008,0.0,0.0,0.0,0.0,0.0,1.3181905,0.0,0.0,0.0,0.0,0.0,0.7972354,0.0,0.0,-0.31320202,train
0.0,0.0,0.04922092,0.0,0.0,0.187835,0.0,0.0,1.3187859,0.14218357,0.6971398,0.0,0.0,0.0,0.0,0.0,1.3116063,0.0,0.0,0.0,0.0,0.0,0.8064426,0.0,0.0,-0.2946422,train
0.0,0.0,0.034987003,0.0,0.0,0.15818067,0.0,0.0,1.3237941,0.1445542,0.70492405,0.0,0.0,0.0,0.0,0.0,1.3079795,0.0,0.0,0.0,0.0,0.0,0.8064824,0.021819323,0.0,-0.3016021,train
0.0,0.0,0.053240597,0.0,0.0,0.1665853,0.0,0.0,1.3083334,0.078568004,0.72138846,0.0,0.0,0.0,0.0,0.0,1.3033848,0.0,0.0,0.0,0.0,0.0,0.8251757,0.020194829,0.0,-0.29000217,train
0.0,0.0,0.054618627,0.0,0.0,0.16405009,0.0,0.0,1.3134637,0.10455064,0.72590125,0.0,0.0,0.0,0.0,0.0,1.3287132,0.0,0.0,0.0,0.0,0.0,0.8516474,0.0,0.0,-0.3016021,train
0.0,0.0,0.045837373,0.0,0.0,0.16869214,0.0,0.0,1.3118422,0.112135075,0.71475947,0.0,0.0,0.0,0.0,0.0,1.3220189,0.0,0.0,0.0,0.0,0.0,0.8410686,0.0,0.0,-0.30624214,train
0.0,0.0,0.06975594,0.0,0.0,0.11755231,0.0,0.0,1.3161423,0.1330137,0.722574,0.0,0.0,0.0,0.0,0.0,1.3221232,0.0,0.0,0.0,0.0,0.0,0.8763467,0.005336046,0.0,-0.31320202,train
0.0,0.0,0.064754814,0.0,0.0,0.109051004,0.0,0.0,1.3262088,0.15682882,0.71674335,0.0,0.0,0.0,0.0,0.0,1.3318479,0.0,0.0,0.0,0.0,0.0,0.8777643,0.0009059012,0.0,-0.30624214,train
0.0,0.0,0.0772306,0.0,0.0,0.12814769,0.0,0.0,1.331845,0.14042062,0.7069998,0.0,0.0,0.0,0.0,0.0,1.332665,0.0,0.0,0.0,0.0,0.0,0.8636336,0.0,0.0,-0.31552202,train
0.0,0.0,0.07209563,0.0,0.0,0.12788628,0.0,0.0,1.337574,0.16519329,0.7118278,0.0,0.0,0.0,0.0,0.0,1.3398331,0.0,0.0,0.0,0.0,0.0,0.87189,0.0,0.0,-0.31784207,train
0.0,0.0,0.05223173,0.0,0.0,0.18690541,0.0,0.0,1.3302538,0.17146176,0.69214976,0.0,0.0,0.0,0.0,0.0,1.3306942,0.0,0.0,0.0,0.0,0.0,0.8188229,0.0,0.0,-0.3016021,train
0.0,0.0,0.05422634,0.0,0.0,0.19658726,0.0,0.0,1.3121638,0.12679824,0.69022,0.0,0.0,0.0,0.0,0.0,1.3066093,0.0,0.0,0.0,0.0,0.0,0.7939416,0.0,0.0,-0.29232213,train
0.0,0.0,0.009390861,0.0,0.0,0.1600242,0.0,0.0,1.2997184,0.10012316,0.7083748,0.0,0.0,0.0,0.0,0.0,1.2922873,0.0,0.0,0.0,0.0,0.0,0.7934363,0.029230952,0.0,-0.29000217,train
0.0,0.0,0.010156691,0.0,0.0,0.19816251,0.0,0.0,1.2849495,0.031109773,0.7067448,0.0,0.0,0.0,0.0,0.0,1.2752879,0.0,0.0,0.0,0.0,0.0,0.7727126,0.032463163,0.0,-0.3016021,train
0.0,0.0,0.01662764,0.0,0.0,0.19958387,0.0,0.0,1.2761986,0.02919557,0.7262103,0.0,0.0,0.0,0.0,0.0,1.2845442,0.0,0.0,0.0,0.0,0.0,0.8017226,0.024761617,0.0,-0.2876822,train
0.0,0.0,0.00574407,0.0,0.0,0.18647271,0.0,0.0,1.2808025,0.063655235,0.71332985,0.0,0.0,0.0,0.0,0.0,1.2847421,0.0,0.0,0.0,0.0,0.0,0.795706,0.025788784,0.0,-0.29696217,train
0.0,0.0,0.03533587,0.0,0.0,0.13983823,0.0,0.0,1.301985,0.110287555,0.71602213,0.0,0.0,0.0,0.0,0.0,1.2970693,0.0,0.0,0.0,0.0,0.0,0.8247849,0.029915452,0.0,-0.3085621,train
0.0,0.0,0.036157995,0.0,0.0,0.12089677,0.0,0.0,1.3051164,0.12754238,0.710499,0.0,0.0,0.0,0.0,0.0,1.303029,0.0,0.0,0.0,0.0,0.0,0.8313969,0.02719438,0.0,-0.31552202,train
0.0,0.0,0.042627394,0.0,0.0,0.12791698,0.0,0.0,1.3203015,0.13809156,0.70361596,0.0,0.0,0.0,0.0,0.0,1.3153805,0.0,0.0,0.0,0.0,0.0,0.8309959,0.021139175,0.0,-0.31552202,train
0.0,0.0,0.04661578,0.0,0.0,0.13400243,0.0,0.0,1.3237405,0.13498205,0.71498364,0.0,0.0,0.0,0.0,0.0,1.3235743,0.0,0.0,0.0,0.0,0.0,0.8440975,0.018350065,0.0,-0.31088206,train
0.0,0.0,0.038449526,0.0,0.0,0.1923499,0.0,0.0,1.3291833,0.17453286,0.69860977,0.0,0.0,0.0,0.0,0.0,1.3354287,0.0,0.0,0.0,0.0,0.0,0.8183696,0.0,0.0,-0.29928213,train
0.0,0.0,0.038672626,0.0,0.0,0.19475578,0.0,0.0,1.3140306,0.14144945,0.6942369,0.0,0.0,0.0,0.0,0.0,1.314288,0.0,0.0,0.0,0.0,0.0,0.79555947,0.0,0.0,-0.3016021,train
0.0,0.0,0.017921984,0.0,0.0,0.1487738,0.0,0.0,1.3081665,0.13394395,0.710616,0.0,0.0,0.0,0.0,0.0,1.3125871,0.0,0.0,0.0,0.0,0.0,0.81948143,0.020511031,0.0,-0.29696217,train
0.0,0.0,0.012023479,0.0,0.0,0.1693981,0.0,0.0,1.30757,0.13332921,0.70450497,0.0,0.0,0.0,0.0,0.0,1.3071405,0.0,0.0,0.0,0.0,0.0,0.815896,0.021514893,0.0,-0.2946422,train
0.0,0.0,0.02548331,0.0,0.0,0.18351762,0.0,0.0,1.2904491,0.109216206,0.7186795,0.0,0.0,0.0,0.0,0.0,1.2943554,0.0,0.0,0.0,0.0,0.0,0.8396646,0.020321459,0.0,-0.28304225,train
0.0,0.0,0.0,0.0,0.0,0.20629959,0.0,0.0,1.25509,0.09551277,0.6887233,0.0,0.0,0.0,0.0,0.0,1.2335573,0.0,0.0,0.0,0.0,0.0,0.7775068,0.04951477,0.0,-0.2876822,train
0.0,0.0,0.0,0.0,0.0,0.28338537,0.0,0.0,1.1002054,0.0,0.672766,0.0,0.0,0.0,0.0,0.0,1.0750146,0.0,0.0,0.0,0.0,0.0,0.66157985,0.15444675,0.0,-0.31552202,train
0.0,0.0,0.0,0.0,0.0,0.3146237,0.0,0.0,0.9583262,0.0,0.6252405,0.0,0.0,0.0,0.0,0.0,0.9626544,0.0,0.0,0.0,0.0,0.0,0.6308751,0.17371653,0.0,-0.31320202,train
0.0,0.0,0.0,0.0,0.0,0.4046669,0.0,0.0,0.68329984,0.0,0.66342497,0.0,0.0,0.0,0.0,0.0,0.74657696,0.0,0.0,0.0,0.0,0.0,0.6332262,0.2937804,0.0,-0.3085621,train
0.0,0.0,0.0,0.0,0.0,0.4686563,0.0837066,0.0,0.49216944,0.0,0.62203413,0.0,0.0,0.0,0.0,0.0,0.6387765,0.0,0.0,0.0,0.0,0.0,0.6887182,0.3310475,0.0,-0.30392206,train
0.18094006,0.0,0.0,0.0,0.0,0.46136183,0.45735767,0.0,0.09246966,0.0,0.68359303,0.0,0.20243897,0.0,0.0,0.0,0.29616755,0.0,0.0,0.0,0.0,0.0,0.9352617,0.48944336,0.0,-0.31088206,train
0.36173806,0.0,0.0,0.0,0.0,0.3584278,0.6222371,0.0,0.0,0.0,0.6922919,0.0,0.3359486,0.0,0.0,0.0,0.10300683,0.0,0.0,0.0,0.0,0.0,1.1227615,0.52028525,0.0,-0.30392206,train
0.68362063,0.0,0.0,0.0,0.0,0.10792216,0.836094,0.0,0.0,0.0,0.7969198,0.0,0.5518543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6005323,0.64271,0.0,-0.27840224,train
0.9155669,0.0,0.0,0.0,0.0,0.0,0.84359384,0.0,0.0,0.0,0.8488533,0.0,0.648662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0525868,0.6730261,0.0,-0.27376273,train
1.1115869,0.0,0.0,0.0,0.0,0.0,0.37647596,0.0,0.0,0.0,0.84681493,0.0,0.56357265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3227887,0.48672295,0.0,-0.2598428,train
1.3164526,0.0,0.19767062,0.0,0.0,0.0,0.2199673,0.0,0.0,0.0,0.8731974,0.0,0.52477956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.715396,0.36485913,0.0,-0.25520277,train
1.5128156,0.0,0.3643853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867834,0.0,0.40285552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7386124,0.019656658,0.0,-0.24360284,train
1.5552653,0.0,0.44168383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89411,0.0,0.36361423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8620522,0.0,0.0,-0.23432298,train
1.4562899,0.0,0.44150355,0.0,0.0,0.0,0.0,0.0,0.09164077,0.0,0.8255511,0.0,0.34183356,0.0,0.0,0.0,0.13601287,0.0,0.0,0.0,0.0,0.0,2.6743035,0.0,0.0,-0.19952361,train
1.396975,0.0,0.38129586,0.0,0.0,0.0,0.0,0.0,0.149611,0.0,0.8417687,0.0,0.33044404,0.0,0.0,0.0,0.17841472,0.0,0.0,0.0,0.0,0.0,2.5130384,0.0,0.0,-0.19488367,train
1.3288832,0.0,0.25031805,0.0,0.0,0.0,0.0,0.0,0.20417725,0.0,0.8856865,0.0,0.3643224,0.0,0.0,0.0,0.17198308,0.0,0.0,0.0,0.0,0.0,2.314644,0.0,0.0,-0.16472423,train
1.2369651,0.0,0.12081285,0.0,0.0,0.0,0.0,0.0,0.30712277,0.0,0.8918259,0.0,0.39812005,0.0,0.0,0.0,0.19740945,0.0,0.0,0.0,0.0,0.0,2.0582368,0.038928956,0.0,-0.12064499,train
1.1910805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24147831,0.0,0.9054689,0.0,0.5164448,0.0,0.0,0.0,0.01599975,0.0,0.0,0.0,0.0,0.0,1.9230187,0.19606751,0.0,-0.08584517,train
1.1286445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34610283,0.0,0.89620143,0.0,0.5179064,0.0,0.0,0.0,0.08581445,0.0,0.0,0.0,0.0,0.0,1.7701986,0.21723822,0.0,-0.05568572,train
1.0204395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31749266,0.0,0.92207617,0.0,0.51216745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.730482,0.27502573,0.0,-0.039445855,train
0.9921938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4123549,0.0,0.9538181,0.0,0.4502305,0.0,0.0,0.0,0.061905473,0.0,0.0,0.0,0.0,0.0,1.6823199,0.2610842,0.0,-0.002326506,train
0.888839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51820445,0.0,0.93580854,0.0,0.40199184,0.0,0.0,0.0,0.1353724,0.0,0.0,0.0,0.0,0.0,1.5692639,0.25887305,0.0,0.020873368,train
0.8274312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5644438,0.0,0.93919075,0.0,0.35101947,0.0,0.0,0.0,0.1979315,0.0,0.0,0.0,0.0,0.0,1.4956876,0.25932515,0.0,0.032472875,train
0.7286737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63056374,0.0,0.92642397,0.0,0.30755,0.0,0.0,0.0,0.24630083,0.0,0.0,0.0,0.0,0.0,1.4133203,0.25579923,0.0,0.055672698,train
0.6603354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6584567,0.0,0.9113918,0.0,0.27760893,0.0,0.0,0.0,0.2910368,0.0,0.0,0.0,0.0,0.0,1.3468459,0.2637651,0.0,0.081192106,train
0.6195465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68940103,0.0,0.9015606,0.0,0.2531723,0.0,0.0,0.0,0.33849567,0.0,0.0,0.0,0.0,0.0,1.2885795,0.26995128,0.0,0.11367195,train
0.548131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7511633,0.0,0.8969905,0.0,0.20450409,0.0,0.0,0.0,0.39548123,0.0,0.0,0.0,0.0,0.0,1.2250637,0.2771886,0.0,0.15543129,train
0.5060951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76465946,0.0,0.86588746,0.0,0.21062937,0.0,0.0,0.0,0.41436893,0.0,0.0,0.0,0.0,0.0,1.1379548,0.2866012,0.0,0.17167072,train
0.47881508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8081628,0.0,0.86254776,0.0,0.1916092,0.0,0.0,0.0,0.45168513,0.0,0.0,0.0,0.0,0.0,1.1073756,0.2840153,0.0,0.19487059,train
0.47559682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7891488,0.0,0.8252728,0.0,0.19519487,0.0,0.0,0.0,0.50357413,0.0,0.0,0.0,0.0,0.0,1.0081758,0.28641167,0.0,0.22270997,train
0.4885413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81136966,0.0,0.8404061,0.0,0.17259875,0.0,0.0,0.0,0.5222108,0.0,0.0,0.0,0.0,0.0,1.0130785,0.2750475,0.0,0.24822988,train
0.46070346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8386764,0.0,0.79733354,0.0,0.13896799,0.0,0.0,0.0,0.58760697,0.0,0.0,0.0,0.0,0.0,0.9702483,0.2503793,0.0,0.25518984,train
0.42272392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86472523,0.0,0.7907903,0.0,0.11414564,0.0022475123,0.0,0.0,0.6165677,0.0,0.0,0.0,0.0,0.0,0.95262516,0.2557728,0.0,0.24822988,train
0.39178872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8818181,0.0,0.758581,0.0,0.064172015,0.04646556,0.0,0.0,0.67136383,0.0,0.0,0.0,0.0,0.0,0.9287016,0.2303583,0.0,0.26446974,train
0.34092018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90090466,0.0,0.7440834,0.0,0.0512011,0.068435855,0.0,0.0,0.6940678,0.0,0.0,0.0,0.0,0.0,0.88410825,0.24271455,0.0,0.2923092,train
0.31424665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9081748,0.0,0.74256176,0.0,0.039060198,0.05337932,0.0,0.0,0.70536774,0.0,0.0,0.0,0.0,0.0,0.8506742,0.25258154,0.0,0.30390912,train
0.27145258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93466264,0.0,0.73323786,0.0,0.017428597,0.073629364,0.0,0.0,0.7288492,0.0,0.0,0.0,0.0,0.0,0.8177932,0.26123253,0.0,0.31318903,train
0.23643017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95173943,0.0,0.72576267,0.0,0.017544344,0.083435304,0.0,0.0,0.7526798,0.0,0.0,0.0,0.0,0.0,0.7809867,0.27151895,0.0,0.3317485,train
0.21944582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722045,0.0,0.71745485,0.0,0.0,0.10159548,0.0,0.0,0.780864,0.0,0.0,0.0,0.0,0.0,0.77721554,0.26446128,0.0,0.35958835,train
0.20332548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97860503,0.0,0.6969829,0.0,0.0,0.18768471,0.0,0.0,0.835099,0.0,0.0,0.0,0.0,0.0,0.77728266,0.2885843,0.0,0.3503084,train
0.17450862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9770029,0.0,0.64452976,0.0,0.011200039,0.27356556,0.0,0.0,0.86605537,0.0,0.0,0.0,0.0,0.0,0.96486276,0.30892485,0.0,-0.30624214,train
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0855049,0.35530177,0.69388443,0.0,0.0,0.74430364,0.0,0.0,0.97569937,0.0,0.0,0.31772545,0.0,0.0,1.7883021,0.31634176,0.0,-1.5822233,train
0.0,0.0,0.0,0.0,0.0,0.0,0.26698852,0.0,1.0504792,0.5366705,0.5958392,0.0,0.0,0.9723644,0.0,0.0,1.0524541,0.0,0.0,0.6020146,0.0,0.0,2.3950326,0.3547761,0.0,-3.101801,train
0.0,0.0,0.5815713,0.0,0.0,0.0,2.0786705,0.0,1.2693882,2.0872626,0.5848479,0.0,0.0,2.3259065,0.0,0.0,1.1381352,0.0,0.0,2.1414943,0.0,0.0,4.8110166,0.1677921,0.0,-4.656178,train
0.0,0.0,0.49640182,0.0,0.0,0.0,2.633487,0.0,1.1045535,2.2135787,0.35900167,0.0,0.0,2.5051613,0.0,0.0,1.0552508,0.0,0.0,2.4636734,0.0,0.0,5.4456916,0.17550446,0.0,-6.159516,train
0.0,0.0,1.7960714,0.0,0.0,0.0,4.490434,0.0,0.7947039,3.6388526,0.051968448,0.0,0.0,3.8962708,0.0,0.0,1.0220556,0.0,0.0,3.8916855,0.0,0.0,8.016569,0.0,0.0,-7.5793357,train
0.0,0.0,1.7800846,0.0,0.0,0.0,4.7163076,0.0,0.72465765,3.7192667,0.0,0.0,0.0,3.9423943,0.0,0.0,0.9789042,0.0,0.0,3.988946,0.0,0.0,8.230137,0.0,0.0,-8.400603,train
0.0,0.0,2.4646926,0.0,0.0,0.0,5.3456035,0.0,0.633554,4.4564314,0.0,0.0,0.0,4.554221,0.0,0.0,1.0369405,0.5328383,0.0,4.5700116,0.0,0.0,9.399931,0.0,0.0,-8.460922,train
0.0,0.0,2.3994093,0.0,0.0,0.0,5.052281,0.0,0.6946455,4.3962626,0.059923857,0.0,0.0,4.3629513,0.0,0.0,1.1205639,0.91179675,0.0,4.446652,0.0,0.0,9.180704,0.0,0.0,-8.041009,train
0.0,0.0,2.0987072,0.0,0.0,0.0,4.2121706,0.0,1.208555,4.311416,0.260685,0.0,0.0,3.9648988,0.0,0.0,1.3595353,1.3251077,0.0,3.9884818,0.0,0.0,8.555512,0.0,0.0,-7.4053383,train
