0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.010810913,-0.09215083,-2.0451388,0.0062051993,-0.10120456,0.01866759,0.0705369,0.15873094,-0.015857045,2.5827637,0.11062696,0.0337372,1.8595636,0.007863595,0.025292821,0.09838794
0.010795495,-0.09218407,-2.0452228,0.0063252114,-0.101627186,0.018671349,0.07103209,0.15889986,-0.015556537,2.5828304,0.11078595,0.03309591,1.8586869,0.007862978,0.02488412,0.09921357
0.010784728,-0.09208037,-2.0452688,0.006313624,-0.10180855,0.018665634,0.07116365,0.15882988,-0.015576232,2.5827243,0.11107004,0.032868385,1.8587569,0.007866761,0.024883404,0.099055246
0.010798726,-0.09213947,-2.0448678,0.006335657,-0.101802096,0.01867928,0.071331635,0.15872794,-0.015499886,2.5830986,0.110583544,0.03280539,1.8581184,0.007883705,0.024732195,0.099307865
0.010804059,-0.092177264,-2.0448883,0.0063456055,-0.101826146,0.018688042,0.071343124,0.15878744,-0.015526846,2.583242,0.110638104,0.03284879,1.8579359,0.007886112,0.024754308,0.09923023
0.010766594,-0.09211725,-2.045343,0.006352488,-0.10246593,0.018664572,0.0715374,0.15902033,-0.015395999,2.5828404,0.110823356,0.032826345,1.858344,0.007865144,0.024877034,0.09897773
0.010796286,-0.09216526,-2.0452063,0.006317416,-0.101524994,0.018663943,0.07104224,0.15885137,-0.015551973,2.5828025,0.11083048,0.033061247,1.8587917,0.007862814,0.02488929,0.099243656
0.010774019,-0.09213241,-2.044934,0.006357085,-0.10248765,0.018668618,0.071702674,0.1587883,-0.015269235,2.583032,0.11022892,0.03271737,1.8578787,0.00788126,0.024685472,0.09932691
0.010820079,-0.0920409,-2.044824,0.0063989647,-0.10243519,0.018681858,0.07110155,0.15848857,-0.015454758,2.5832763,0.11081197,0.03306911,1.8581263,0.00788275,0.024899848,0.09986977
0.010784338,-0.092101194,-2.0452805,0.0063239485,-0.10189311,0.0186733,0.07115052,0.15890193,-0.015588552,2.5827658,0.111043215,0.032903936,1.8586549,0.007866412,0.024884544,0.09901884
0.010807194,-0.09227003,-2.045159,0.0063286815,-0.101341575,0.018669676,0.07091381,0.1589236,-0.015533302,2.5829108,0.11054764,0.03328657,1.8587203,0.007859102,0.024890237,0.099396855
0.010760033,-0.09209623,-2.0453427,0.0063478667,-0.102561474,0.01866293,0.07151877,0.1589858,-0.015365794,2.5827124,0.110706314,0.03281653,1.8584182,0.007863437,0.024843886,0.099031806
0.010771562,-0.092181176,-2.0452802,0.006351661,-0.10227789,0.01866125,0.07139736,0.1590073,-0.015341524,2.58279,0.11046695,0.033009715,1.8584533,0.00785948,0.024849601,0.09922005
0.0108024925,-0.09209936,-2.045206,0.006217953,-0.10150516,0.018678114,0.07065363,0.1588315,-0.015918452,2.5828106,0.11091872,0.03358241,1.8593963,0.007867099,0.025312923,0.09812805
0.010777382,-0.09211314,-2.0452845,0.0062496513,-0.10227519,0.018675126,0.07101188,0.15896378,-0.015700154,2.582785,0.11053732,0.03352963,1.859055,0.007864295,0.025267191,0.098110825
0.01075721,-0.09208827,-2.0453362,0.006349176,-0.10258503,0.018662483,0.071504354,0.15900344,-0.015361704,2.582666,0.11067193,0.032812897,1.8584623,0.007861741,0.024835572,0.09905034
0.010762956,-0.09210568,-2.0453434,0.006348809,-0.10252498,0.018663526,0.07152893,0.15899001,-0.0153761655,2.5827684,0.11075289,0.03282176,1.8583823,0.007864484,0.024857767,0.099009424
0.0107253585,-0.09204997,-2.0451827,0.006289078,-0.10189724,0.01865245,0.07127717,0.15860637,-0.015461411,2.5825605,0.11063323,0.032743,1.8586341,0.007860465,0.02474907,0.09912413
